ts,container,mem_mb,mem_pct,cpu_pct
1776545670,mft-storage-manager,745.4,83.19,0.40
1776545670,mft-analytics-service,761.7,85.01,0.27
1776545670,mft-screening-service,724.8,80.90,0.87
1776545670,mft-ftp-web-service,710.0,79.25,0.75
1776545670,mft-keystore-manager,541.0,60.38,0.29
1776545670,mft-license-service,712.0,79.46,4.56
1776545670,mft-encryption-service,710.0,79.24,0.35
1776545670,mft-grafana,57.2,0.24,0.06
1776545670,mft-promtail,59.5,0.25,1.09
1776545670,mft-postgres,249.5,1.04,2.85
1776545670,mft-redis,10.2,0.04,0.35
1776545670,mft-rabbitmq,172.6,0.72,0.91
1776545670,mft-spire-server,35.8,0.15,0.21
1776545670,mft-prometheus,79.1,0.33,0.17
1776545670,mft-vault,195.7,0.82,0.28
1776545670,mft-loki,258.7,1.08,0.57
1776545670,mft-alertmanager,19.1,0.08,0.08
1776545670,mft-redpanda,181.9,0.76,0.17
1776545732,mft-ai-engine,611.1,68.20,0.40
1776545732,mft-onboarding-api,651.0,72.66,3.09
1776545732,mft-forwarder-service,564.2,62.96,5.90
1776545732,mft-config-service,614.1,68.54,7.23
1776545732,mft-api-gateway,13.7,0.06,1.41
1776545732,mft-edi-converter,217.2,24.25,0.06
1776545732,mft-dmz-proxy-internal,290.0,1.21,0.34
1776545732,mft-partner-portal,9.0,0.04,0.00
1776545732,mft-ui-service,9.3,0.04,0.06
1776545732,mft-ftp-web-ui,8.9,0.04,0.00
1776545732,mft-spire-agent,37.3,0.16,0.08
1776545732,mft-platform-sentinel,621.3,69.34,0.24
1776545732,mft-notification-service,508.8,56.78,0.33
1776545732,mft-gateway-service,775.9,86.59,1.00
1776545732,mft-as2-service,668.5,2.79,0.36
1776545732,mft-sftp-service,602.9,67.28,0.51
1776545732,mft-ftp-service,750.8,83.80,0.24
1776545732,mft-storage-manager,745.5,83.20,0.25
1776545732,mft-analytics-service,761.7,85.01,0.50
1776545732,mft-screening-service,724.8,80.90,0.30
1776545732,mft-ftp-web-service,710.1,79.25,0.27
1776545732,mft-keystore-manager,541.0,60.38,0.30
1776545732,mft-license-service,712.0,79.47,0.19
1776545732,mft-encryption-service,710.1,79.25,4.86
1776545732,mft-grafana,57.2,0.24,0.07
1776545732,mft-promtail,59.5,0.25,0.39
1776545732,mft-postgres,246.8,1.03,0.96
1776545732,mft-redis,10.2,0.04,1.02
1776545732,mft-rabbitmq,174.6,0.73,0.81
1776545732,mft-spire-server,35.8,0.15,0.00
1776545732,mft-prometheus,79.2,0.33,0.29
1776545732,mft-vault,195.7,0.82,8.92
1776545732,mft-loki,245.4,1.02,0.40
1776545732,mft-alertmanager,19.1,0.08,0.08
1776545732,mft-redpanda,182.0,0.76,14.49
1776545795,mft-ai-engine,611.3,68.23,0.26
1776545795,mft-onboarding-api,651.1,72.67,1.88
1776545795,mft-forwarder-service,564.2,62.97,0.35
1776545795,mft-config-service,617.6,68.92,0.52
1776545795,mft-api-gateway,13.8,0.06,2.47
1776545795,mft-edi-converter,217.2,24.25,0.12
1776545795,mft-dmz-proxy-internal,290.0,1.21,0.13
1776545795,mft-partner-portal,9.0,0.04,1.97
1776545795,mft-ui-service,9.3,0.04,1.38
1776545795,mft-ftp-web-ui,8.9,0.04,1.82
1776545795,mft-spire-agent,37.3,0.16,3.57
1776545795,mft-platform-sentinel,621.3,69.34,0.84
1776545795,mft-notification-service,509.1,56.82,0.17
1776545795,mft-gateway-service,776.0,86.60,0.38
1776545795,mft-as2-service,668.5,2.79,0.30
1776545795,mft-sftp-service,602.9,67.29,0.43
1776545795,mft-ftp-service,750.9,83.81,0.19
1776545795,mft-storage-manager,745.6,83.22,0.28
1776545795,mft-analytics-service,761.7,85.01,0.34
1776545795,mft-screening-service,724.9,80.90,2.24
1776545795,mft-ftp-web-service,711.0,79.36,1.14
1776545795,mft-keystore-manager,541.0,60.38,0.24
1776545795,mft-license-service,712.0,79.47,0.75
1776545795,mft-encryption-service,710.2,79.26,0.19
1776545795,mft-grafana,57.2,0.24,0.09
1776545795,mft-promtail,59.5,0.25,0.70
1776545795,mft-postgres,249.5,1.04,1.63
1776545795,mft-redis,10.2,0.04,0.32
1776545795,mft-rabbitmq,172.7,0.72,0.31
1776545795,mft-spire-server,35.8,0.15,0.37
1776545795,mft-prometheus,80.3,0.33,1.27
1776545795,mft-vault,195.7,0.82,0.28
1776545795,mft-loki,244.7,1.02,0.47
1776545795,mft-alertmanager,19.1,0.08,0.06
1776545795,mft-redpanda,181.9,0.76,0.13
1776545857,mft-ai-engine,611.5,68.25,0.26
1776545857,mft-onboarding-api,651.3,72.69,2.91
1776545857,mft-forwarder-service,564.3,62.98,1.39
1776545857,mft-config-service,624.0,69.64,1.72
1776545857,mft-api-gateway,13.7,0.06,1.67
1776545857,mft-edi-converter,217.3,24.25,2.86
1776545857,mft-dmz-proxy-internal,290.0,1.21,0.30
1776545857,mft-partner-portal,9.0,0.04,0.00
1776545857,mft-ui-service,9.3,0.04,0.04
1776545857,mft-ftp-web-ui,8.9,0.04,0.00
1776545857,mft-spire-agent,37.3,0.16,0.05
1776545857,mft-platform-sentinel,621.3,69.34,0.29
1776545857,mft-notification-service,509.3,56.84,0.35
1776545857,mft-gateway-service,776.0,86.61,0.29
1776545857,mft-as2-service,668.5,2.79,0.65
1776545857,mft-sftp-service,603.0,67.30,0.76
1776545857,mft-ftp-service,751.0,83.82,0.42
1776545857,mft-storage-manager,745.7,83.23,2.10
1776545857,mft-analytics-service,761.7,85.01,0.33
1776545857,mft-screening-service,725.1,80.93,0.40
1776545857,mft-ftp-web-service,711.7,79.43,2.47
1776545857,mft-keystore-manager,541.0,60.38,3.83
1776545857,mft-license-service,712.1,79.47,0.44
1776545857,mft-encryption-service,710.2,79.26,0.39
1776545857,mft-grafana,57.2,0.24,0.10
1776545857,mft-promtail,59.5,0.25,0.54
1776545857,mft-postgres,249.9,1.04,2.25
1776545857,mft-redis,10.2,0.04,0.74
1776545857,mft-rabbitmq,172.5,0.72,1.11
1776545857,mft-spire-server,35.9,0.15,0.00
1776545857,mft-prometheus,81.4,0.34,0.20
1776545857,mft-vault,131.2,0.55,0.45
1776545857,mft-loki,232.7,0.97,0.96
1776545857,mft-alertmanager,19.1,0.08,0.15
1776545857,mft-redpanda,181.9,0.76,0.35
1776545919,mft-ai-engine,612.0,68.31,10.94
1776545919,mft-onboarding-api,653.1,72.89,7.36
1776545919,mft-forwarder-service,564.6,63.01,0.62
1776545919,mft-config-service,624.1,69.66,4.56
1776545919,mft-api-gateway,13.8,0.06,0.00
1776545919,mft-edi-converter,217.3,24.25,1.90
1776545919,mft-dmz-proxy-internal,290.1,1.21,0.18
1776545919,mft-partner-portal,9.0,0.04,0.00
1776545919,mft-ui-service,9.3,0.04,0.32
1776545919,mft-ftp-web-ui,8.9,0.04,0.00
1776545919,mft-spire-agent,37.3,0.16,0.31
1776545919,mft-platform-sentinel,621.3,69.34,5.96
1776545919,mft-notification-service,509.5,56.86,2.79
1776545919,mft-gateway-service,776.0,86.61,8.11
1776545919,mft-as2-service,668.6,2.79,1.26
1776545919,mft-sftp-service,603.1,67.31,17.02
1776545919,mft-ftp-service,751.1,83.83,15.65
1776545919,mft-storage-manager,746.0,83.26,9.13
1776545919,mft-analytics-service,659.8,73.63,1.19
1776545919,mft-screening-service,731.6,81.65,0.43
1776545919,mft-ftp-web-service,711.8,79.44,2.39
1776545919,mft-keystore-manager,541.0,60.38,1.15
1776545919,mft-license-service,712.1,79.47,4.11
1776545919,mft-encryption-service,710.3,79.27,0.59
1776545919,mft-grafana,57.2,0.24,1.88
1776545919,mft-promtail,59.6,0.25,2.15
1776545919,mft-postgres,250.0,1.04,2.90
1776545919,mft-redis,10.4,0.04,0.56
1776545919,mft-rabbitmq,172.6,0.72,1.58
1776545919,mft-spire-server,35.9,0.15,8.10
1776545919,mft-prometheus,81.5,0.34,1.21
1776545919,mft-vault,131.2,0.55,0.85
1776545919,mft-loki,233.2,0.97,0.49
1776545919,mft-alertmanager,19.1,0.08,0.36
1776545919,mft-redpanda,181.9,0.76,0.21
1776545982,mft-ai-engine,612.2,68.32,18.88
1776545982,mft-onboarding-api,651.6,72.72,4.57
1776545982,mft-forwarder-service,564.9,63.04,17.83
1776545982,mft-config-service,624.3,69.67,15.99
1776545982,mft-api-gateway,13.8,0.06,7.04
1776545982,mft-edi-converter,217.3,24.25,3.71
1776545982,mft-dmz-proxy-internal,290.1,1.21,16.44
1776545982,mft-partner-portal,9.0,0.04,0.00
1776545982,mft-ui-service,9.3,0.04,0.43
1776545982,mft-ftp-web-ui,8.9,0.04,0.00
1776545982,mft-spire-agent,37.3,0.16,0.41
1776545982,mft-platform-sentinel,623.6,69.59,50.81
1776545982,mft-notification-service,509.9,56.91,20.69
1776545982,mft-gateway-service,776.1,86.62,17.33
1776545982,mft-as2-service,668.7,2.79,27.97
1776545982,mft-sftp-service,603.1,67.31,45.20
1776545982,mft-ftp-service,751.1,83.83,13.39
1776545982,mft-storage-manager,746.1,83.27,28.77
1776545982,mft-analytics-service,659.8,73.63,12.91
1776545982,mft-screening-service,738.3,82.39,11.73
1776545982,mft-ftp-web-service,711.8,79.45,27.12
1776545982,mft-keystore-manager,541.0,60.38,12.25
1776545982,mft-license-service,712.1,79.47,1.74
1776545982,mft-encryption-service,710.4,79.28,13.05
1776545982,mft-grafana,57.2,0.24,0.81
1776545982,mft-promtail,59.6,0.25,7.15
1776545982,mft-postgres,250.9,1.05,19.72
1776545982,mft-redis,10.2,0.04,3.53
1776545982,mft-rabbitmq,171.6,0.72,7.63
1776545982,mft-spire-server,35.9,0.15,0.07
1776545982,mft-prometheus,81.6,0.34,5.81
1776545982,mft-vault,131.2,0.55,0.68
1776545982,mft-loki,233.3,0.97,3.20
1776545982,mft-alertmanager,19.1,0.08,1.29
1776545982,mft-redpanda,181.9,0.76,0.69
1776546045,mft-ai-engine,612.8,68.39,0.39
1776546045,mft-onboarding-api,652.5,72.82,3.67
1776546045,mft-forwarder-service,565.4,63.11,0.60
1776546045,mft-config-service,624.4,69.68,5.95
1776546045,mft-api-gateway,14.6,0.06,4.36
1776546045,mft-edi-converter,217.3,24.25,0.05
1776546045,mft-dmz-proxy-internal,290.1,1.21,0.17
1776546045,mft-partner-portal,9.0,0.04,0.00
1776546045,mft-ui-service,9.3,0.04,0.44
1776546045,mft-ftp-web-ui,8.9,0.04,0.00
1776546045,mft-spire-agent,37.3,0.16,0.05
1776546045,mft-platform-sentinel,620.9,69.29,0.53
1776546045,mft-notification-service,510.3,56.96,0.33
1776546045,mft-gateway-service,776.3,86.64,0.86
1776546045,mft-as2-service,646.4,2.69,0.37
1776546045,mft-sftp-service,603.2,67.32,0.95
1776546045,mft-ftp-service,756.3,84.41,0.45
1776546045,mft-storage-manager,746.2,83.28,0.39
1776546045,mft-analytics-service,659.8,73.64,0.41
1776546045,mft-screening-service,743.2,82.94,0.38
1776546045,mft-ftp-web-service,711.9,79.45,4.93
1776546045,mft-keystore-manager,541.0,60.38,0.38
1776546045,mft-license-service,712.1,79.48,0.40
1776546045,mft-encryption-service,710.4,79.29,0.35
1776546045,mft-grafana,57.2,0.24,0.07
1776546045,mft-promtail,59.6,0.25,2.42
1776546045,mft-postgres,224.1,0.93,1.42
1776546045,mft-redis,10.2,0.04,0.43
1776546045,mft-rabbitmq,172.3,0.72,0.55
1776546045,mft-spire-server,35.9,0.15,0.34
1776546045,mft-prometheus,81.9,0.34,0.15
1776546045,mft-vault,131.2,0.55,0.34
1776546045,mft-loki,255.0,1.06,3.14
1776546045,mft-alertmanager,19.1,0.08,0.08
1776546045,mft-redpanda,181.9,0.76,0.13
1776546107,mft-ai-engine,613.0,68.42,0.74
1776546107,mft-onboarding-api,652.6,72.84,5.57
1776546107,mft-forwarder-service,565.6,63.13,0.60
1776546107,mft-config-service,624.4,69.69,0.35
1776546107,mft-api-gateway,13.9,0.06,10.20
1776546107,mft-edi-converter,217.3,24.25,0.11
1776546107,mft-dmz-proxy-internal,290.1,1.21,1.06
1776546107,mft-partner-portal,9.0,0.04,3.31
1776546107,mft-ui-service,9.3,0.04,2.99
1776546107,mft-ftp-web-ui,8.9,0.04,2.70
1776546107,mft-spire-agent,37.3,0.16,11.62
1776546107,mft-platform-sentinel,620.9,69.30,2.54
1776546107,mft-notification-service,511.4,57.08,0.65
1776546107,mft-gateway-service,776.4,86.65,5.40
1776546107,mft-as2-service,646.4,2.69,0.58
1776546107,mft-sftp-service,605.3,67.55,6.74
1776546107,mft-ftp-service,756.4,84.42,4.59
1776546107,mft-storage-manager,746.3,83.29,0.39
1776546107,mft-analytics-service,659.8,73.64,0.50
1776546107,mft-screening-service,743.2,82.95,6.91
1776546107,mft-ftp-web-service,711.9,79.45,0.78
1776546107,mft-keystore-manager,541.0,60.38,0.98
1776546107,mft-license-service,712.1,79.48,0.42
1776546107,mft-encryption-service,710.5,79.29,0.60
1776546107,mft-grafana,57.2,0.24,0.05
1776546107,mft-promtail,59.6,0.25,1.37
1776546107,mft-postgres,232.1,0.97,13.48
1776546107,mft-redis,10.2,0.04,0.55
1776546107,mft-rabbitmq,174.0,0.73,1.27
1776546107,mft-spire-server,35.9,0.15,0.00
1776546107,mft-prometheus,82.0,0.34,1.08
1776546107,mft-vault,131.2,0.55,20.63
1776546107,mft-loki,257.7,1.07,1.78
1776546107,mft-alertmanager,19.1,0.08,0.60
1776546107,mft-redpanda,181.9,0.76,0.36
1776546170,mft-ai-engine,613.3,68.45,1.75
1776546170,mft-onboarding-api,652.8,72.85,1.70
1776546170,mft-forwarder-service,568.8,63.49,0.42
1776546170,mft-config-service,624.5,69.70,18.73
1776546170,mft-api-gateway,13.8,0.06,0.04
1776546170,mft-edi-converter,217.3,24.25,0.06
1776546170,mft-dmz-proxy-internal,290.1,1.21,0.17
1776546170,mft-partner-portal,9.0,0.04,0.00
1776546170,mft-ui-service,9.3,0.04,0.00
1776546170,mft-ftp-web-ui,8.9,0.04,0.00
1776546170,mft-spire-agent,37.4,0.16,0.05
1776546170,mft-platform-sentinel,621.0,69.31,0.20
1776546170,mft-notification-service,510.7,56.99,0.77
1776546170,mft-gateway-service,776.5,86.66,5.03
1776546170,mft-as2-service,646.4,2.69,0.66
1776546170,mft-sftp-service,605.4,67.57,2.44
1776546170,mft-ftp-service,756.4,84.42,0.38
1776546170,mft-storage-manager,746.5,83.31,0.31
1776546170,mft-analytics-service,660.0,73.67,3.09
1776546170,mft-screening-service,743.2,82.95,0.26
1776546170,mft-ftp-web-service,712.0,79.46,4.90
1776546170,mft-keystore-manager,541.0,60.38,0.25
1776546170,mft-license-service,712.1,79.48,0.21
1776546170,mft-encryption-service,710.5,79.29,0.39
1776546170,mft-grafana,57.3,0.24,0.10
1776546170,mft-promtail,59.6,0.25,0.30
1776546170,mft-postgres,239.0,1.00,1.08
1776546170,mft-redis,10.2,0.04,0.41
1776546170,mft-rabbitmq,172.7,0.72,0.30
1776546170,mft-spire-server,36.0,0.15,0.30
1776546170,mft-prometheus,82.0,0.34,2.31
1776546170,mft-vault,131.2,0.55,0.31
1776546170,mft-loki,257.7,1.07,0.58
1776546170,mft-alertmanager,19.1,0.08,0.07
1776546170,mft-redpanda,181.9,0.76,0.22
1776546232,mft-ai-engine,613.5,68.47,9.35
1776546232,mft-onboarding-api,652.8,72.86,8.29
1776546232,mft-forwarder-service,569.6,63.57,3.56
1776546232,mft-config-service,624.6,69.70,9.78
1776546232,mft-api-gateway,14.0,0.06,1.47
1776546232,mft-edi-converter,217.3,24.25,0.05
1776546232,mft-dmz-proxy-internal,290.1,1.21,0.21
1776546232,mft-partner-portal,9.0,0.04,0.00
1776546232,mft-ui-service,9.3,0.04,0.09
1776546232,mft-ftp-web-ui,8.9,0.04,0.00
1776546232,mft-spire-agent,37.4,0.16,0.03
1776546232,mft-platform-sentinel,621.0,69.31,0.22
1776546232,mft-notification-service,510.8,57.01,3.41
1776546232,mft-gateway-service,776.6,86.68,1.86
1776546232,mft-as2-service,646.4,2.69,5.39
1776546232,mft-sftp-service,605.5,67.58,17.49
1776546232,mft-ftp-service,756.5,84.43,3.29
1776546232,mft-storage-manager,746.6,83.33,17.39
1776546232,mft-analytics-service,660.0,73.67,0.41
1776546232,mft-screening-service,743.2,82.95,0.28
1776546232,mft-ftp-web-service,712.1,79.48,1.71
1776546232,mft-keystore-manager,541.0,60.38,0.27
1776546232,mft-license-service,712.1,79.48,0.27
1776546232,mft-encryption-service,710.5,79.30,0.35
1776546232,mft-grafana,57.3,0.24,0.06
1776546232,mft-promtail,59.6,0.25,1.16
1776546232,mft-postgres,241.3,1.01,7.89
1776546232,mft-redis,10.2,0.04,0.53
1776546232,mft-rabbitmq,173.4,0.72,2.80
1776546232,mft-spire-server,36.0,0.15,0.18
1776546232,mft-prometheus,82.0,0.34,0.13
1776546232,mft-vault,131.2,0.55,0.58
1776546232,mft-loki,257.9,1.07,0.57
1776546232,mft-alertmanager,19.1,0.08,0.11
1776546232,mft-redpanda,181.9,0.76,0.19
